CPU_MEM_TOTAL: 394153280
CPUS_ON_NODE: 48
CPUS_ON_NODE: 48
REQUESTED_CPUS: 1
REQUESTED_CPUS: 1
REQUESTED_NODES 1
REQUESTED_NODES 1
NODE_NAME: c276
NODE_NAME: c276
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
30  0 349644 370296448   1720 6427828    0    0     0  1996 44105 76147 63  1 36  0  0
29  0 349644 370296448   1720 6427828    0    0     0  1987 44105 76147 63  1 36  0  0
35  0 349644 370043136   1720 6455080    0    0     0  1670 43402 69645 64  1 35  0  0
34  0 349644 370043136   1720 6455080    0    0     0  1670 43406 69655 64  1 35  0  0
34  0 349644 370126528   1720 6462972    0    0     0   794 37004 23567 62  1 37  0  0
33  0 349644 370126528   1720 6462972    0    0     0   794 37000 23560 62  1 37  0  0
31  0 349644 370096864   1720 6472204    0    0     0  2091 42616 55496 64  1 35  0  0
29  0 349644 370096864   1720 6472204    0    0     0  2091 42615 55493 64  1 35  0  0
31  0 349644 370508896   1720 6503820    0    0     0   764 40887 31113 62  1 37  0  0
30  0 349644 370508896   1720 6503820    0    0     0   764 40887 31113 62  1 37  0  0
31  0 349644 370486400   1720 6290216    0    0     0   541 38494 26065 63  1 36  0  0
31  0 349644 370486400   1720 6290216    0    0     0   541 38494 26065 63  1 36  0  0
30  0 349644 370470656   1720 6297276    0    0     0  1682 36867 18075 62  1 37  0  0
29  0 349644 370470656   1720 6297276    0    0     0  1682 36867 18075 62  1 37  0  0
30  0 349644 370390848   1720 6306740    0    0     0   744 35604 25496 62  1 37  0  0
29  0 349644 370390848   1720 6306740    0    0     0   744 35604 25496 62  1 37  0  0
31  0 349644 370412608   1720 6311864    0    0     0   663 34593 42354 62  1 37  0  0
30  0 349644 370412096   1720 6311864    0    0     0   663 34593 42354 62  1 37  0  0
30  0 349644 370403616   1720 6326744    0    0     0  1362 37783 18604 63  1 36  0  0
29  0 349644 370403616   1720 6326744    0    0     0  1362 37783 18604 63  1 36  0  0
32  0 349644 370455296   1720 6212612    0    0     0   353 35522 10855 62  1 37  0  0
30  0 349644 370455296   1720 6212612    0    0     0   353 35522 10855 62  1 37  0  0
32  0 349644 370466048   1720 6218796    0    0     0  1018 34920 45558 62  1 37  0  0
31  0 349644 370466048   1720 6218796    0    0     0  1018 34920 45558 62  1 37  0  0
32  0 349644 370355136   1720 6252208    0    0     0   724 45576 114624 65  2 34  0  0
31  0 349644 370355136   1720 6252208    0    0     0   724 45576 114624 65  2 34  0  0
31  0 349644 370874688   1720 6295940    0    0     0   616 36635 17928 61  1 38  0  0
30  0 349644 370874688   1720 6295940    0    0     0   616 36635 17928 61  1 38  0  0
32  0 349644 370591296   1720 6302292    0    0     0   156 36312 16274 62  1 36  0  0
31  0 349644 370591296   1720 6302292    0    0     0   156 36313 16274 62  1 36  0  0
32  0 349644 370502624   1720 6308668    0    0     0    26 34542 5255194 62  6 32  0  0
30  0 349644 370502624   1720 6308668    0    0     0    26 34542 5255194 62  6 32  0  0
31  0 349644 370503680   1720 6306420    0    0     0    63 33872 4153588 62  5 32  0  0
30  0 349644 370503680   1720 6306420    0    0     0    63 33872 4153587 62  5 32  0  0
31  0 349644 370499904   1720 6309912    0    0     0    22 33771 4133195 62  5 32  0  0
30  0 349644 370499904   1720 6309912    0    0     0    22 33771 4133195 62  5 32  0  0
58  0 349644 370494976   1720 6313440    0    0     0    22 33475 3680511 62  5 33  0  0
57  0 349644 370494976   1720 6313440    0    0     0    22 33475 3680673 62  5 33  0  0
58  0 349644 370487392   1720 6320112    0    0     0    41 33932 5218481 62  6 32  0  0
57  0 349644 370487392   1720 6320112    0    0     0    41 33932 5218526 62  6 32  0  0
58  0 349644 370520832   1720 6340240    0    0     0    22 35897 4501137 63  6 31  0  0
57  0 349644 370520832   1720 6340240    0    0     0    22 35897 4501115 63  6 31  0  0
58  0 349644 370517504   1720 6343492    0    0     0    24 33685 4137803 62  5 32  0  0
57  0 349644 370517504   1720 6343492    0    0     0    24 33685 4137777 62  5 32  0  0
58  0 349644 370510208   1720 6350272    0    0     0    28 33825 4171394 63  5 32  0  0
57  0 349644 370510208   1720 6350272    0    0     0    28 33825 4171386 63  5 32  0  0
31  0 349644 370497056   1720 6379296    0    0     0    22 34670 2200457 62  4 34  0  0
30  0 349644 370497056   1720 6379296    0    0     0    22 34670 2200304 62  4 34  0  0
68  0 349644 370379040   1720 6381344    0    0     0    13 35682 3598564 63  5 32  0  0
61  0 349644 370379072   1720 6381344    0    0     0    22 35690 3598672 63  5 32  0  0
88  0 349644 370216288   1720 6424516    0    0     0    27 40105 7814931 64  9 27  0  0
87  0 349644 370216288   1720 6424516    0    0     0    18 40097 7815205 64  9 27  0  0
86  0 349644 369991648   1720 6436476    0    0     0    22 41867 9942055 66 11 23  0  0
85  0 349644 369991648   1720 6436476    0    0     0    22 41867 9942083 66 11 23  0  0
86  0 349644 369918496   1720 6443760    0    0     0    22 38322 9614312 67 10 23  0  0
85  0 349644 369918496   1720 6443760    0    0     0    22 38321 9614220 67 10 23  0  0
58  0 349644 370111072   1720 6476568    0    0     0    32 39683 10137485 65 11 24  0  0
57  0 349644 370111072   1720 6476568    0    0     0    32 39683 10137369 65 11 24  0  0
84  0 349644 370552256   1720 6490472    0    0     0    22 38768 9578811 62 11 27  0  0
83  0 349644 370552256   1720 6490472    0    0     0    22 38768 9579053 62 11 27  0  0
85  0 349644 370545696   1720 6497196    0    0     0    24 35253 10017323 61 10 29  0  0
84  0 349644 370545696   1720 6497196    0    0     0    24 35253 10017223 61 10 29  0  0
86  0 349644 370542176   1720 6500580    0    0     0    27 35344 10191416 61 10 29  0  0
85  0 349644 370542176   1720 6500580    0    0     0    27 35344 10191427 61 10 29  0  0
86  0 349644 370432512   1720 6504036    0    0     0    22 35423 9700510 61 10 29  0  0
84  0 349644 370432512   1720 6504036    0    0     0    22 35423 9700537 61 10 29  0  0
58  0 349644 370430016   1720 6515944    0    0     0    22 38337 10035757 62 10 27  0  0
57  0 349644 370430016   1720 6515944    0    0     0    22 38337 10035578 62 10 27  0  0
85  0 349644 370093760   1720 6527720    0    0     0    34 36737 9879007 63 10 27  0  0
84  0 349644 370093760   1720 6527720    0    0     0    34 36737 9879170 63 10 27  0  0
86  0 349644 370075872   1720 6531176    0    0     0    25 39014 14848594 64 15 21  0  0
85  0 349644 370075872   1720 6531176    0    0     0    25 39014 14848756 64 15 21  0  0
115  0 349644 369862336   1720 6542928    0    0     0    22 41374 15192897 65 15 20  0  0
114  0 349644 369862848   1720 6542424    0    0     0    22 41374 15192894 65 15 20  0  0
117  0 349644 369601472   1720 6566380    0    0     0    27 44395 16157348 67 16 17  0  0
116  0 349644 369601472   1720 6566380    0    0     0    27 44395 16157345 67 16 17  0  0
117  0 349644 369280416   1720 6587556    0    0     0    22 44385 15019962 68 15 17  0  0
116  0 349644 369280416   1720 6587556    0    0     0    22 44386 15020185 68 15 17  0  0
117  0 349644 369276288   1720 6591004    0    0     0    24 41977 15942484 69 16 15  0  0
116  0 349644 369276288   1720 6591004    0    0     0    24 41977 15942156 69 16 15  0  0
114  0 349644 369227680   1720 6599560    0    0     0    39 42817 15153635 70 15 15  0  0
113  0 349644 369227680   1720 6599560    0    0     0    39 42817 15153829 70 15 15  0  0
89  0 349644 369156928   1720 6605368    0    0     0    25 43755 15715204 70 16 14  0  0
88  0 349644 369156928   1720 6605368    0    0     0    25 43755 15715130 70 16 14  0  0
115  0 349644 369141664   1720 6610708    0    0     0    23 42354 15112797 70 15 15  0  0
115  0 349644 369141664   1720 6610708    0    0     0    23 42354 15112823 70 15 15  0  0
